Date Time, Monitor ID, Location ID, CO2(ppm), NO2(ppm), PM10(ppm), PM2.5(ppm)
15/06/2022 13:43,1,3, ,0,0.001,0.001
15/06/2022 13:44,1,3, ,0.002,0.002,0.001
15/06/2022 13:45,1,3, ,0,0.001,0.001
15/06/2022 13:46,1,3, ,0,0.001,0.001
15/06/2022 13:47,1,3, ,0,0.001,0.001
15/06/2022 13:48,1,3, ,0,0.002,0
15/06/2022 13:49,1,3, ,0,0,0
15/06/2022 13:50,1,3, ,0,0.001,0.001
15/06/2022 13:51,1,3, ,0,0.003,0.001
15/06/2022 13:52,1,3, ,0.01,0.003,0.001
15/06/2022 13:53,1,3, ,0,0,0
15/06/2022 13:54,1,3, ,0,0.001,0
15/06/2022 13:55,1,3, ,0,0,0
15/06/2022 13:56,1,3, ,0,0.001,0.001
15/06/2022 13:57,1,3, ,0,0.024,0.002
15/06/2022 13:58,1,3, ,0,0,0
15/06/2022 13:59,1,3, ,0,0,0
15/06/2022 14:00,1,3, ,0,0.001,0
15/06/2022 14:01,1,3, ,0,0.004,0.001
15/06/2022 14:02,1,3, ,0,0.001,0.001
15/06/2022 14:03,1,3, ,0,0,0
15/06/2022 14:04,1,3, ,0.009,0.002,0.001
15/06/2022 14:05,1,3, ,0,0,0
15/06/2022 14:06,1,3, ,0,0.002,0.001
15/06/2022 14:07,1,3, ,0,0,0
15/06/2022 14:08,1,3, ,0,0.001,0.001
15/06/2022 14:09,1,3, ,0.018,0,0
15/06/2022 14:10,1,3, ,0,0.001,0
15/06/2022 14:11,1,3, ,0,0.001,0
15/06/2022 14:12,1,3, ,0,0.001,0.001
15/06/2022 14:13,1,3, ,0,0.001,0.001
15/06/2022 14:14,1,3, ,0,0.001,0.001
15/06/2022 14:15,1,3, ,0.021,0.004,0.002
15/06/2022 14:16,1,3, ,0,0.003,0.001
15/06/2022 14:17,1,3, ,0,0.002,0.001
15/06/2022 14:18,1,3, ,0,0,0
15/06/2022 14:19,1,3, ,0,0.001,0.001
15/06/2022 14:20,1,3, ,0,0.001,0.001
15/06/2022 14:21,1,3, ,0,0.001,0
15/06/2022 14:22,1,3, ,0.004,0.001,0
15/06/2022 14:23,1,3, ,0.021,0.001,0
15/06/2022 14:24,1,3, ,0,0.001,0.001
15/06/2022 14:25,1,3, ,0,0.002,0.001
15/06/2022 14:26,1,3, ,0,0.001,0.001
15/06/2022 14:27,1,3, ,0.003,0.001,0.001
15/06/2022 14:28,1,3, ,0,0.001,0.001
15/06/2022 14:29,1,3, ,0,0.001,0.001
15/06/2022 14:30,1,3, ,0,0.008,0.001
15/06/2022 14:31,1,3, ,0,0.004,0.001
15/06/2022 14:32,1,3, ,0,0.002,0.001
15/06/2022 14:33,1,3, ,0,0.001,0.001
15/06/2022 14:34,1,3, ,0,0.001,0.001
15/06/2022 14:35,1,3, ,0,0.002,0.001
15/06/2022 14:36,1,3, ,0,0.001,0.001
15/06/2022 14:37,1,3, ,0.011,0.002,0.001
15/06/2022 14:38,1,3, ,0,0,0
15/06/2022 14:39,1,3, ,0.008,0.001,0.001
15/06/2022 14:40,1,3, ,0,0.001,0
15/06/2022 14:41,1,3, ,0,0.001,0.001
15/06/2022 14:42,1,3, ,0,0.008,0
15/06/2022 14:43,1,3, ,0,0.002,0.001
17/06/2022 11:37,1,3, ,0.002,0.001,0.001
17/06/2022 11:38,1,3, ,0,0,0
17/06/2022 11:39,1,3, ,0,0.003,0.001
17/06/2022 11:40,1,3, ,0,0,0
17/06/2022 11:41,1,3, ,0,0.001,0.001
17/06/2022 11:42,1,3, ,0,0.004,0.001
17/06/2022 11:43,1,3, ,0,0.002,0.001
17/06/2022 11:44,1,3, ,0,0.001,0.001
17/06/2022 11:45,1,3, ,0,0.001,0
17/06/2022 11:46,1,3, ,0,0.003,0.001
17/06/2022 11:47,1,3, ,0,0,0
17/06/2022 11:48,1,3, ,0,0.005,0
17/06/2022 11:49,1,3, ,0,0.002,0.001
17/06/2022 11:50,1,3, ,0,0.001,0.001
17/06/2022 11:51,1,3, ,0,0.002,0.001
17/06/2022 11:52,1,3, ,0,0,0
17/06/2022 11:53,1,3, ,0,0.003,0.001
17/06/2022 11:54,1,3, ,0,0.004,0.001
17/06/2022 11:55,1,3, ,0,0.004,0.001
17/06/2022 11:56,1,3, ,0,0.001,0.001
17/06/2022 11:57,1,3, ,0,0,0
17/06/2022 11:58,1,3, ,0,0.002,0.001
17/06/2022 11:59,1,3, ,0,0.004,0.002
17/06/2022 12:00,1,3, ,0,0.004,0.001
17/06/2022 12:01,1,3, ,0,0.001,0.001
17/06/2022 12:02,1,3, ,0,0.001,0
17/06/2022 12:03,1,3, ,0,0.001,0
17/06/2022 12:04,1,3, ,0,0.001,0
17/06/2022 12:05,1,3, ,0,0,0
17/06/2022 12:06,1,3, ,0,0,0
17/06/2022 12:07,1,3, ,0,0.001,0
17/06/2022 12:08,1,3, ,0,0.002,0.001
17/06/2022 12:09,1,3, ,0,0.004,0.001
17/06/2022 12:10,1,3, ,0,0.001,0.001
17/06/2022 12:11,1,3, ,0,0.001,0.001
17/06/2022 12:12,1,3, ,0,0,0
17/06/2022 12:13,1,3, ,0,0.001,0
17/06/2022 12:14,1,3, ,0,0,0
17/06/2022 12:15,1,3, ,0,0.006,0.001
17/06/2022 12:16,1,3, ,0,0.001,0
17/06/2022 12:17,1,3, ,0,0,0
17/06/2022 12:18,1,3, ,0,0.001,0.001
17/06/2022 12:19,1,3, ,0,0.004,0.002
17/06/2022 12:20,1,3, ,0,0,0
17/06/2022 12:21,1,3, ,0,0.002,0.001
17/06/2022 12:22,1,3, ,0,0.001,0.001
17/06/2022 12:23,1,3, ,0,0.001,0
17/06/2022 12:24,1,3, ,0,0.001,0.001
17/06/2022 12:25,1,3, ,0,0,0
17/06/2022 12:26,1,3, ,0,0,0
17/06/2022 12:27,1,3, ,0,0.002,0
17/06/2022 12:28,1,3, ,0,0.001,0.001
17/06/2022 12:29,1,3, ,0,0,0
17/06/2022 12:30,1,3, ,0,0.003,0.001
17/06/2022 12:31,1,3, ,0,0.001,0.001
17/06/2022 12:32,1,3, ,0,0.002,0
17/06/2022 12:33,1,3, ,0,0.001,0
17/06/2022 12:34,1,3, ,0,0.003,0.001
17/06/2022 12:35,1,3, ,0,0.001,0.001
17/06/2022 12:36,1,3, ,0,0,0
17/06/2022 12:37,1,3, ,0,0.003,0.001
17/06/2022 12:38,1,3, ,0,0.001,0.001
17/06/2022 12:39,1,3, ,0,0.001,0
17/06/2022 12:40,1,3, ,0,0.006,0.002
17/06/2022 12:41,1,3, ,0,0.001,0.001
17/06/2022 12:42,1,3, ,0,0.007,0.002
17/06/2022 12:43,1,3, ,0,0.001,0
17/06/2022 12:44,1,3, ,0,0.001,0.001
17/06/2022 12:45,1,3, ,0,0.001,0.001
17/06/2022 12:46,1,3, ,0,0.001,0
17/06/2022 12:47,1,3, ,0,0.001,0.001
17/06/2022 12:48,1,3, ,0,0,0
17/06/2022 12:49,1,3, ,0,0.001,0
17/06/2022 12:50,1,3, ,0,0.001,0.001
17/06/2022 12:51,1,3, ,0,0.001,0
17/06/2022 12:52,1,3, ,0,0.003,0.001
17/06/2022 12:53,1,3, ,0,0.002,0.001
17/06/2022 12:54,1,3, ,0,0.001,0
17/06/2022 12:55,1,3, ,0,0.001,0.001
17/06/2022 12:56,1,3, ,0,0.001,0.001
17/06/2022 12:57,1,3, ,0,0.001,0.001
17/06/2022 12:58,1,3, ,0,0,0
17/06/2022 12:59,1,3, ,0,0.002,0.001
17/06/2022 13:00,1,3, ,0,0.001,0.001
17/06/2022 13:01,1,3, ,0,0.002,0.001
17/06/2022 13:02,1,3, ,0,0.002,0.001
17/06/2022 13:03,1,3, ,0,0.004,0.001
17/06/2022 13:04,1,3, ,0,0,0
17/06/2022 13:05,1,3, ,0,0.001,0.001
17/06/2022 13:06,1,3, ,0,0.003,0.001
17/06/2022 13:07,1,3, ,0,0.001,0.001
17/06/2022 13:08,1,3, ,0,0.003,0.001
17/06/2022 13:09,1,3, ,0,0.001,0.001
17/06/2022 13:10,1,3, ,0,0.002,0.001
17/06/2022 13:11,1,3, ,0,0,0
17/06/2022 13:12,1,3, ,0,0.002,0.002
17/06/2022 13:13,1,3, ,0,0,0
17/06/2022 13:14,1,3, ,0,0.004,0.002
17/06/2022 13:15,1,3, ,0,0.002,0.001
17/06/2022 13:16,1,3, ,0,0.001,0.001
17/06/2022 13:17,1,3, ,0,0.001,0
17/06/2022 13:18,1,3, ,0,0.001,0
17/06/2022 13:19,1,3, ,0,0.001,0.001
17/06/2022 13:20,1,3, ,0,0.001,0
17/06/2022 13:21,1,3, ,0,0.001,0.001
17/06/2022 13:22,1,3, ,0,0.002,0.001
17/06/2022 13:23,1,3, ,0,0.008,0.002
17/06/2022 13:24,1,3, ,0,0.001,0.001
17/06/2022 13:25,1,3, ,0,0.002,0.001
17/06/2022 13:26,1,3, ,0,0.001,0.001
17/06/2022 13:27,1,3, ,0,0.002,0.001
17/06/2022 13:28,1,3, ,0,0.002,0.001
17/06/2022 13:29,1,3, ,0,0.002,0.001
17/06/2022 13:30,1,3, ,0,0.001,0.001
17/06/2022 13:31,1,3, ,0,0.002,0.001
17/06/2022 13:32,1,3, ,0,0.001,0.001
17/06/2022 13:33,1,3, ,0,0.001,0.001
17/06/2022 13:34,1,3, ,0,0.002,0.001
17/06/2022 13:35,1,3, ,0,0.001,0.001
17/06/2022 13:36,1,3, ,0.001,0.001,0.001
17/06/2022 13:37,1,3, ,0,0.001,0.001
22/06/2022 11:09,1,3, ,0,0,0
22/06/2022 11:10,1,3, ,0,0,0
22/06/2022 11:11,1,3, ,0,0.001,0
22/06/2022 11:12,1,3, ,0,0,0
22/06/2022 11:13,1,3, ,0,0.001,0.001
22/06/2022 11:14,1,3, ,0,0,0
22/06/2022 11:15,1,3, ,0,0.001,0.001
22/06/2022 11:16,1,3, ,0,0.001,0
22/06/2022 11:17,1,3, ,0,0.001,0.001
22/06/2022 11:18,1,3, ,0,0,0
22/06/2022 11:19,1,3, ,0,0.001,0.001
22/06/2022 11:20,1,3, ,0.01,0,0
22/06/2022 11:21,1,3, ,0,0.001,0
22/06/2022 11:22,1,3, ,0.002,0.004,0.001
22/06/2022 11:23,1,3, ,0,0,0
22/06/2022 11:24,1,3, ,0.004,0.001,0
22/06/2022 11:25,1,3, ,0,0.001,0.001
22/06/2022 11:26,1,3, ,0.009,0.001,0.001
22/06/2022 11:27,1,3, ,0,0,0
22/06/2022 11:28,1,3, ,0,0.001,0.001
22/06/2022 11:29,1,3, ,0,0.001,0.001
22/06/2022 11:30,1,3, ,0,0.001,0.001
22/06/2022 11:31,1,3, ,0,0,0
22/06/2022 11:32,1,3, ,0,0.001,0.001
22/06/2022 11:33,1,3, ,0,0,0
22/06/2022 11:34,1,3, ,0,0.001,0
22/06/2022 11:35,1,3, ,0,0.002,0
22/06/2022 11:36,1,3, ,0,0,0
22/06/2022 11:37,1,3, ,0.001,0,0
22/06/2022 11:38,1,3, ,0.002,0,0
22/06/2022 11:39,1,3, ,0,0,0
22/06/2022 11:40,1,3, ,0,0,0
22/06/2022 11:41,1,3, ,0,0,0
22/06/2022 11:42,1,3, ,0,0,0
22/06/2022 11:43,1,3, ,0.007,0.002,0.001
22/06/2022 11:44,1,3, ,0,0.001,0.001
22/06/2022 11:45,1,3, ,0,0.001,0.001
22/06/2022 11:46,1,3, ,0,0.004,0.001
22/06/2022 11:47,1,3, ,0,0,0
22/06/2022 11:48,1,3, ,0.01,0.003,0.001
22/06/2022 11:49,1,3, ,0,0,0
22/06/2022 11:50,1,3, ,0,0.001,0.001
22/06/2022 11:51,1,3, ,0,0,0
22/06/2022 11:52,1,3, ,0,0.002,0.001
22/06/2022 11:53,1,3, ,0,0,0
22/06/2022 11:54,1,3, ,0,0,0
22/06/2022 11:55,1,3, ,0.005,0,0
22/06/2022 11:56,1,3, ,0,0.003,0.001
22/06/2022 11:57,1,3, ,0,0.003,0.001
22/06/2022 11:58,1,3, ,0.003,0.001,0.001
22/06/2022 11:59,1,3, ,0,0.001,0
22/06/2022 12:00,1,3, ,0,0,0
22/06/2022 12:01,1,3, ,0,0.001,0.001
22/06/2022 12:02,1,3, ,0,0.002,0.001
22/06/2022 12:03,1,3, ,0,0.001,0.001
22/06/2022 12:04,1,3, ,0,0,0
22/06/2022 12:05,1,3, ,0,0.001,0
22/06/2022 12:06,1,3, ,0,0.002,0.001
22/06/2022 12:07,1,3, ,0.009,0,0
22/06/2022 12:08,1,3, ,0,0.001,0
22/06/2022 12:09,1,3, ,0,0,0
22/06/2022 12:10,1,3, ,0,0.001,0.001
22/06/2022 12:11,1,3, ,0.001,0.002,0.001
22/06/2022 12:12,1,3, ,0,0.001,0.001
22/06/2022 12:13,1,3, ,0,0.001,0.001
22/06/2022 12:14,1,3, ,0.001,0,0
22/06/2022 12:15,1,3, ,0,0,0
22/06/2022 12:16,1,3, ,0,0.006,0.001
22/06/2022 12:17,1,3, ,0,0.004,0.001
22/06/2022 12:18,1,3, ,0.003,0.002,0.001
22/06/2022 12:19,1,3, ,0,0.001,0.001
22/06/2022 12:20,1,3, ,0,0.002,0.001
22/06/2022 12:21,1,3, ,0,0.002,0.001
22/06/2022 12:22,1,3, ,0,0.001,0
22/06/2022 12:23,1,3, ,0,0.002,0.001
22/06/2022 12:24,1,3, ,0.005,0,0
22/06/2022 12:25,1,3, ,0,0,0
22/06/2022 12:26,1,3, ,0,0.001,0.001
22/06/2022 12:27,1,3, ,0,0,0
22/06/2022 12:28,1,3, ,0,0.002,0.001
22/06/2022 12:29,1,3, ,0,0.003,0.001
22/06/2022 12:30,1,3, ,0.002,0,0
22/06/2022 12:31,1,3, ,0.001,0,0
22/06/2022 12:32,1,3, ,0,0,0
22/06/2022 12:33,1,3, ,0,0,0
22/06/2022 12:34,1,3, ,0,0.004,0.001
22/06/2022 12:35,1,3, ,0,0.001,0.001
22/06/2022 12:36,1,3, ,0,0.006,0.002
22/06/2022 12:37,1,3, ,0,0.001,0.001
22/06/2022 12:38,1,3, ,0,0.001,0.001
22/06/2022 12:39,1,3, ,0,0.002,0.001
22/06/2022 12:40,1,3, ,0,0,0
22/06/2022 12:41,1,3, ,0.004,0.002,0.001
22/06/2022 12:42,1,3, ,0,0.001,0
22/06/2022 12:43,1,3, ,0.005,0.001,0.001
22/06/2022 12:44,1,3, ,0,0,0
22/06/2022 12:45,1,3, ,0,0.01,0
22/06/2022 12:46,1,3, ,0.005,0.001,0.001
22/06/2022 12:47,1,3, ,0,0,0
22/06/2022 12:48,1,3, ,0,0,0
22/06/2022 12:49,1,3, ,0,0.001,0.001
22/06/2022 12:50,1,3, ,0,0,0
22/06/2022 12:51,1,3, ,0,0,0
22/06/2022 12:52,1,3, ,0,0.002,0.001
22/06/2022 12:53,1,3, ,0.002,0.003,0.002
22/06/2022 12:54,1,3, ,0,0.001,0.001
22/06/2022 12:55,1,3, ,0,0,0
22/06/2022 12:56,1,3, ,0,0.001,0
22/06/2022 12:57,1,3, ,0,0.001,0.001
22/06/2022 12:58,1,3, ,0,0,0
22/06/2022 12:59,1,3, ,0,0.001,0.001
22/06/2022 13:00,1,3, ,0.001,0.002,0.001
22/06/2022 13:01,1,3, ,0,0.002,0.001
22/06/2022 13:02,1,3, ,0,0,0
22/06/2022 13:03,1,3, ,0.001,0,0
22/06/2022 13:04,1,3, ,0,0.001,0.001
22/06/2022 13:05,1,3, ,0.001,0,0
22/06/2022 13:06,1,3, ,0,0,0
22/06/2022 13:07,1,3, ,0,0.001,0.001
22/06/2022 13:08,1,3, ,0,0.003,0.001
22/06/2022 13:09,1,3, ,0.001,0,0
22/06/2022 13:10,1,3, ,0.002,0.001,0.001
22/06/2022 13:11,1,3, ,0,0.012,0.001
22/06/2022 13:12,1,3, ,0.002,0.002,0
22/06/2022 13:13,1,3, ,0.001,0.005,0.001
22/06/2022 13:14,1,3, ,0,0.003,0.001
22/06/2022 13:15,1,3, ,0,0.002,0.001
22/06/2022 13:16,1,3, ,0,0,0
22/06/2022 13:17,1,3, ,0.003,0,0
22/06/2022 13:18,1,3, ,0,0.002,0.001
22/06/2022 13:19,1,3, ,0,0.005,0.001
29/06/2022 13:59,1,3, ,0.018,0,0
29/06/2022 14:00,1,3, ,0.018,0,0
29/06/2022 14:01,1,3, ,0.019,0,0
29/06/2022 14:02,1,3, ,0.017,0.001,0
29/06/2022 14:03,1,3, ,0.018,0,0
29/06/2022 14:04,1,3, ,0.018,0,0
29/06/2022 14:05,1,3, ,0.016,0.001,0.001
29/06/2022 14:06,1,3, ,0.016,0,0
29/06/2022 14:07,1,3, ,0.016,0,0
29/06/2022 14:08,1,3, ,0.018,0,0
29/06/2022 14:09,1,3, ,0.014,0.001,0.001
29/06/2022 14:10,1,3, ,0.01,0.001,0.001
29/06/2022 14:11,1,3, ,0.013,0.002,0
29/06/2022 14:12,1,3, ,0.009,0,0
29/06/2022 14:13,1,3, ,0.008,0,0
29/06/2022 14:14,1,3, ,0.01,0.001,0.001
29/06/2022 14:15,1,3, ,0.008,0.001,0.001
29/06/2022 14:16,1,3, ,0.005,0,0
29/06/2022 14:17,1,3, ,0.006,0.001,0.001
29/06/2022 14:18,1,3, ,0.006,0,0
29/06/2022 14:19,1,3, ,0.004,0.003,0
29/06/2022 14:20,1,3, ,0.004,0.001,0.001
29/06/2022 14:21,1,3, ,0.003,0.001,0.001
29/06/2022 14:22,1,3, ,0.003,0,0
29/06/2022 14:23,1,3, ,0.002,0,0
29/06/2022 14:24,1,3, ,0.003,0,0
29/06/2022 14:25,1,3, ,0.003,0.001,0
29/06/2022 14:26,1,3, ,0,0,0
29/06/2022 14:27,1,3, ,0,0.001,0
29/06/2022 14:28,1,3, ,0,0,0
29/06/2022 14:29,1,3, ,0,0,0
29/06/2022 14:30,1,3, ,0,0.003,0.001
29/06/2022 14:31,1,3, ,0,0,0
29/06/2022 14:32,1,3, ,0,0.002,0.001
29/06/2022 14:33,1,3, ,0,0,0
29/06/2022 14:34,1,3, ,0,0.001,0.001
29/06/2022 14:35,1,3, ,0,0,0
29/06/2022 14:36,1,3, ,0,0.001,0
29/06/2022 14:37,1,3, ,0,0,0
29/06/2022 14:38,1,3, ,0,0,0
29/06/2022 14:39,1,3, ,0,0.001,0
29/06/2022 14:40,1,3, ,0,0.002,0.001
29/06/2022 14:41,1,3, ,0,0,0
29/06/2022 14:42,1,3, ,0,0.001,0
29/06/2022 14:43,1,3, ,0,0.001,0
29/06/2022 14:44,1,3, ,0,0.001,0
29/06/2022 14:45,1,3, ,0,0.001,0.001
29/06/2022 14:46,1,3, ,0,0,0
29/06/2022 14:47,1,3, ,0,0.001,0
29/06/2022 14:48,1,3, ,0,0.001,0
29/06/2022 14:49,1,3, ,0,0.001,0.001
29/06/2022 14:50,1,3, ,0,0,0
29/06/2022 14:51,1,3, ,0,0.001,0.001
29/06/2022 14:52,1,3, ,0,0.001,0.001
29/06/2022 14:53,1,3, ,0,0,0
29/06/2022 14:54,1,3, ,0,0.001,0.001
29/06/2022 14:55,1,3, ,0,0,0
29/06/2022 14:56,1,3, ,0,0.001,0
29/06/2022 14:57,1,3, ,0,0,0
29/06/2022 14:58,1,3, ,0,0,0
29/06/2022 14:59,1,3, ,0,0,0
29/06/2022 15:00,1,3, ,0,0,0
29/06/2022 15:01,1,3, ,0,0.001,0.001
29/06/2022 15:02,1,3, ,0,0,0
29/06/2022 15:03,1,3, ,0,0.001,0.001
29/06/2022 15:04,1,3, ,0,0.001,0
29/06/2022 15:05,1,3, ,0,0,0
29/06/2022 15:06,1,3, ,0,0.001,0
29/06/2022 15:07,1,3, ,0,0.003,0.001
29/06/2022 15:08,1,3, ,0,0,0
29/06/2022 15:09,1,3, ,0,0.001,0.001
29/06/2022 15:10,1,3, ,0,0.001,0.001
29/06/2022 15:11,1,3, ,0,0.001,0.001
29/06/2022 15:12,1,3, ,0,0,0
29/06/2022 15:13,1,3, ,0,0.001,0.001
29/06/2022 15:14,1,3, ,0,0,0
29/06/2022 15:15,1,3, ,0,0.001,0.001
29/06/2022 15:16,1,3, ,0,0.002,0.001
29/06/2022 15:17,1,3, ,0,0.001,0.001
29/06/2022 15:18,1,3, ,0,0,0
29/06/2022 15:19,1,3, ,0,0.005,0.002
29/06/2022 15:20,1,3, ,0,0.001,0.001
29/06/2022 15:21,1,3, ,0,0.001,0
29/06/2022 15:22,1,3, ,0,0.001,0
29/06/2022 15:23,1,3, ,0,0,0
29/06/2022 15:24,1,3, ,0,0.002,0.001
29/06/2022 15:25,1,3, ,0,0,0
29/06/2022 15:26,1,3, ,0,0,0
29/06/2022 15:27,1,3, ,0,0.003,0.001
29/06/2022 15:28,1,3, ,0,0.004,0
29/06/2022 15:29,1,3, ,0,0.001,0.001
29/06/2022 15:30,1,3, ,0,0.001,0.001
29/06/2022 15:31,1,3, ,0,0,0
29/06/2022 15:32,1,3, ,0,0,0
29/06/2022 15:33,1,3, ,0,0,0
29/06/2022 15:34,1,3, ,0,0,0
29/06/2022 15:35,1,3, ,0,0.002,0.001
29/06/2022 15:36,1,3, ,0,0.001,0
29/06/2022 15:37,1,3, ,0,0.001,0.001
29/06/2022 15:38,1,3, ,0,0.001,0
29/06/2022 15:39,1,3, ,0,0,0
29/06/2022 15:40,1,3, ,0,0.003,0.001
29/06/2022 15:41,1,3, ,0,0.001,0.001
29/06/2022 15:42,1,3, ,0,0,0
29/06/2022 15:43,1,3, ,0,0,0
29/06/2022 15:44,1,3, ,0,0,0
29/06/2022 15:45,1,3, ,0,0.001,0
29/06/2022 15:46,1,3, ,0,0,0
29/06/2022 15:47,1,3, ,0,0,0
29/06/2022 15:48,1,3, ,0,0.001,0
29/06/2022 15:49,1,3, ,0,0.001,0.001
29/06/2022 15:50,1,3, ,0,0.001,0
29/06/2022 15:51,1,3, ,0,0,0
29/06/2022 15:52,1,3, ,0,0,0
29/06/2022 15:53,1,3, ,0,0,0
29/06/2022 15:54,1,3, ,0,0.001,0
29/06/2022 15:55,1,3, ,0,0,0
29/06/2022 15:56,1,3, ,0,0.001,0.001
29/06/2022 15:57,1,3, ,0,0.001,0
29/06/2022 15:58,1,3, ,0,0.002,0.001
29/06/2022 15:59,1,3, ,0,0.001,0
29/06/2022 16:00,1,3, ,0,0.001,0
29/06/2022 16:01,1,3, ,0,0,0
29/06/2022 16:02,1,3, ,0,0,0
29/06/2022 16:03,1,3, ,0,0,0
29/06/2022 16:04,1,3, ,0,0.015,0.001
29/06/2022 16:05,1,3, ,0,0,0
29/06/2022 16:06,1,3, ,0,0.002,0
29/06/2022 16:07,1,3, ,0,0,0
29/06/2022 16:08,1,3, ,0,0,0
29/06/2022 16:09,1,3, ,0,0,0
29/06/2022 16:10,1,3, ,0,0,0
29/06/2022 16:11,1,3, ,0,0,0
29/06/2022 16:12,1,3, ,0,0,0
29/06/2022 16:13,1,3, ,0,0,0
29/06/2022 16:14,1,3, ,0,0,0
29/06/2022 16:15,1,3, ,0,0.001,0
29/06/2022 16:16,1,3, ,0,0,0
29/06/2022 16:17,1,3, ,0,0,0
29/06/2022 16:18,1,3, ,0,0.001,0.001
29/06/2022 16:19,1,3, ,0,0.001,0.001
29/06/2022 16:20,1,3, ,0,0.001,0
29/06/2022 16:21,1,3, ,0,0,0
29/06/2022 16:22,1,3, ,0,0,0
29/06/2022 16:23,1,3, ,0,0,0
29/06/2022 16:24,1,3, ,0,0,0
29/06/2022 16:25,1,3, ,0,0.001,0.001
29/06/2022 16:26,1,3, ,0,0,0
29/06/2022 16:27,1,3, ,0,0,0
29/06/2022 16:28,1,3, , ,0,0
02/07/2022 12:42,1,3, ,0,0.001,0.001
02/07/2022 12:43,1,3, ,0,0,0
02/07/2022 12:44,1,3, ,0,0.015,0.001
02/07/2022 12:45,1,3, ,0,0,0
02/07/2022 12:46,1,3, ,0,0,0
02/07/2022 12:47,1,3, ,0,0.002,0.001
02/07/2022 12:48,1,3, ,0.006,0,0
02/07/2022 12:49,1,3, ,0.002,0.001,0.001
02/07/2022 12:50,1,3, ,0,0,0
02/07/2022 12:51,1,3, ,0,0.001,0
02/07/2022 12:52,1,3, ,0,0,0
02/07/2022 12:53,1,3, ,0,0,0
02/07/2022 12:54,1,3, ,0,0,0
02/07/2022 12:55,1,3, ,0,0,0
02/07/2022 12:56,1,3, ,0,0,0
02/07/2022 12:57,1,3, ,0,0,0
02/07/2022 12:58,1,3, ,0,0,0
02/07/2022 12:59,1,3, ,0,0,0
02/07/2022 13:00,1,3, ,0,0.002,0.001
02/07/2022 13:01,1,3, ,0,0,0
02/07/2022 13:02,1,3, ,0,0,0
02/07/2022 13:03,1,3, ,0,0.005,0.003
02/07/2022 13:04,1,3, ,0,0.001,0.001
02/07/2022 13:05,1,3, ,0,0.001,0.001
02/07/2022 13:06,1,3, ,0,0.002,0.001
02/07/2022 13:07,1,3, ,0,0,0
02/07/2022 13:08,1,3, ,0,0.001,0
02/07/2022 13:09,1,3, ,0,0,0
02/07/2022 13:10,1,3, ,0,0,0
02/07/2022 13:11,1,3, ,0,0,0
02/07/2022 13:12,1,3, ,0,0,0
02/07/2022 13:13,1,3, ,0,0,0
02/07/2022 13:14,1,3, ,0,0,0
02/07/2022 13:15,1,3, ,0,0,0
02/07/2022 13:16,1,3, ,0,0,0
02/07/2022 13:17,1,3, ,0,0.001,0
02/07/2022 13:18,1,3, ,0,0.002,0.001
02/07/2022 13:19,1,3, ,0,0,0
02/07/2022 13:20,1,3, ,0,0,0
02/07/2022 13:21,1,3, ,0,0,0
02/07/2022 13:22,1,3, ,0,0,0
02/07/2022 13:23,1,3, ,0,0,0
02/07/2022 13:24,1,3, ,0,0,0
02/07/2022 13:25,1,3, ,0,0,0
02/07/2022 13:26,1,3, ,0,0,0
02/07/2022 13:27,1,3, ,0,0,0
02/07/2022 13:28,1,3, ,0,0,0
02/07/2022 13:29,1,3, ,0,0,0
02/07/2022 13:30,1,3, ,0,0.006,0.001
02/07/2022 13:31,1,3, ,0.008,0,0
02/07/2022 13:32,1,3, ,0,0.001,0.001
02/07/2022 13:33,1,3, ,0,0,0
02/07/2022 13:34,1,3, ,0,0,0
02/07/2022 13:35,1,3, ,0,0,0
02/07/2022 13:36,1,3, ,0,0,0
02/07/2022 13:37,1,3, ,0,0.006,0.001
02/07/2022 13:38,1,3, ,0,0,0
02/07/2022 13:39,1,3, ,0,0.003,0.001
02/07/2022 13:40,1,3, ,0.003,0,0
02/07/2022 13:41,1,3, ,0.001,0,0
02/07/2022 13:42,1,3, ,0.007,0,0
02/07/2022 13:43,1,3, ,0.003,0,0
02/07/2022 13:44,1,3, ,0,0,0
02/07/2022 13:45,1,3, ,0.001,0.002,0.001
02/07/2022 13:46,1,3, ,0.014,0,0
02/07/2022 13:47,1,3, , ,0,0
02/07/2022 14:51,1,3, ,0,0,0
02/07/2022 14:52,1,3, ,0,0,0
02/07/2022 14:53,1,3, ,0,0.001,0
02/07/2022 14:54,1,3, ,0,0,0
02/07/2022 14:55,1,3, ,0,0.002,0.001
02/07/2022 14:56,1,3, ,0,0.004,0
02/07/2022 14:57,1,3, ,0,0,0
02/07/2022 14:58,1,3, ,0,0.005,0
02/07/2022 14:59,1,3, ,0,0.002,0.001
02/07/2022 15:00,1,3, ,0,0,0
02/07/2022 15:01,1,3, ,0,0,0
02/07/2022 15:02,1,3, ,0,0,0
02/07/2022 15:03,1,3, ,0,0,0
02/07/2022 15:04,1,3, ,0,0,0
02/07/2022 15:05,1,3, ,0,0,0
02/07/2022 15:06,1,3, ,0,0.004,0.001
02/07/2022 15:07,1,3, ,0,0,0
02/07/2022 15:08,1,3, ,0,0,0
02/07/2022 15:09,1,3, ,0,0,0
02/07/2022 15:10,1,3, ,0,0.001,0
